Timestamp,IP_Address,Request_Method,Endpoint,Status_Code,Country,Region,Service_Type,Traffic_Source,Device_Type,User_ID,Session_ID,Demo_Request,Event_Request,AI_Assistant_Request,Converted_To_Sale,Time_Spent,Engagement_Score,Sales_Team_Member,Hour,Day,Month
2026-01-07 18:30:10,221.254.217.250,POST,/services.html,200,Mozambique,Southern Africa,Cyber Risk Assessment,Search,Desktop,U1139,S10139,0,0,0,0,132,4.54,sales3,18,Wednesday,January
2026-02-22 22:13:26,112.219.91.125,POST,/index.html,200,Tanzania,East Africa,Data Analytics,Search,Tablet,U1140,S10140,0,1,0,1,594,7.45,sales1,22,Sunday,February
2026-02-28 17:21:34,219.11.81.178,GET,/contact.html,404,Kenya,East Africa,AI Assistant,Referral,Desktop,U1141,S10141,0,0,0,0,305,9.61,sales1,17,Saturday,February
2026-04-01 15:20:30,115.244.109.210,POST,/jobs.php,200,Kenya,East Africa,Cyber Risk Assessment,Social Media,Mobile,U1142,S10142,1,0,0,0,576,3.79,sales1,15,Wednesday,April
2026-02-06 22:05:22,44.54.181.105,GET,/contact.html,200,Tanzania,East Africa,Data Analytics,Referral,Desktop,U1143,S10143,0,1,1,0,571,7.37,sales1,22,Friday,February
2026-03-20 23:37:15,96.90.247.61,POST,/index.html,200,Zimbabwe,Southern Africa,Data Analytics,Email Campaign,Desktop,U1144,S10144,0,0,0,0,258,7.52,sales3,23,Friday,March
2026-03-29 04:00:35,209.233.176.196,GET,/event.php,200,Namibia,Southern Africa,Data Analytics,Referral,Mobile,U1145,S10145,0,1,0,0,224,8.56,sales3,4,Sunday,March
2026-03-25 18:14:34,115.65.124.191,GET,/services.html,200,Botswana,Southern Africa,Digital Transformation,Search,Desktop,U1146,S10146,0,1,0,0,527,4.53,sales2,18,Wednesday,March
2026-03-14 19:06:59,212.77.226.68,POST,/contact.html,200,Kenya,East Africa,Digital Transformation,Email Campaign,Tablet,U1147,S10147,1,0,0,0,157,4.36,sales2,19,Saturday,March
2026-04-04 14:41:16,110.186.148.7,POST,/index.html,304,Namibia,Southern Africa,Data Analytics,Social Media,Mobile,U1148,S10148,0,1,1,1,217,8.04,sales3,14,Saturday,April
2026-02-11 02:25:42,133.220.59.65,POST,/services.html,200,South Africa,Southern Africa,Cloud Security,Referral,Mobile,U1149,S10149,0,0,0,1,26,7.59,sales1,2,Wednesday,February
2026-02-08 18:46:36,122.170.220.72,POST,/contact.html,404,Botswana,Southern Africa,Data Analytics,Social Media,Tablet,U1150,S10150,0,0,0,0,83,7.5,sales1,18,Sunday,February
2026-03-06 22:49:19,29.49.51.242,POST,/contact.html,200,South Africa,Southern Africa,Threat Monitoring,Email Campaign,Desktop,U1151,S10151,1,0,0,1,156,7.69,sales1,22,Friday,March
2026-03-31 17:58:30,79.102.41.118,GET,/solutions.html,304,Zimbabwe,Southern Africa,Data Analytics,Email Campaign,Desktop,U1152,S10152,0,0,1,0,477,5.64,sales3,17,Tuesday,March
2026-04-26 16:12:36,149.36.143.88,POST,/services.html,200,Namibia,Southern Africa,Threat Monitoring,Email Campaign,Mobile,U1153,S10153,1,0,1,1,230,7.46,sales1,16,Sunday,April
2026-02-28 04:32:26,47.218.77.41,GET,/prototype.php,304,Tanzania,East Africa,AI Cybersecurity,Email Campaign,Mobile,U1154,S10154,0,0,0,0,335,7.59,sales3,4,Saturday,February
2026-01-10 01:27:22,5.238.99.132,POST,/jobs.php,200,South Africa,Southern Africa,AI Cybersecurity,Direct,Mobile,U1155,S10155,1,0,0,1,313,5.57,sales1,1,Saturday,January
2026-02-27 12:24:05,61.46.169.155,GET,/scheduledemo.php,200,Namibia,Southern Africa,AI Cybersecurity,Search,Tablet,U1156,S10156,1,0,1,1,561,10.0,sales2,12,Friday,February
2026-04-07 00:19:29,123.239.247.174,GET,/jobs.php,404,Mozambique,Southern Africa,Digital Transformation,Search,Desktop,U1157,S10157,0,0,0,0,374,7.95,sales2,0,Tuesday,April
2026-02-23 19:49:59,11.151.188.247,GET,/solutions.html,404,Botswana,Southern Africa,Cloud Security,Direct,Desktop,U1158,S10158,1,1,1,0,54,4.62,sales3,19,Monday,February
2026-01-06 12:28:14,80.37.115.59,GET,/index.html,200,Zimbabwe,Southern Africa,Cloud Security,Email Campaign,Mobile,U1159,S10159,0,0,0,0,346,8.31,sales1,12,Tuesday,January
2026-02-08 08:03:35,161.223.35.202,POST,/event.php,200,Namibia,Southern Africa,AI Assistant,Referral,Desktop,U1160,S10160,0,1,1,1,410,5.05,sales2,8,Sunday,February
2026-02-08 12:11:48,149.157.34.22,POST,/solutions.html,200,Tanzania,East Africa,Cyber Risk Assessment,Search,Mobile,U1161,S10161,1,0,1,1,167,8.57,sales3,12,Sunday,February
2026-03-13 16:08:24,129.37.147.94,GET,/contact.html,200,Zimbabwe,Southern Africa,Cloud Security,Social Media,Tablet,U1162,S10162,0,0,1,0,480,9.32,sales1,16,Friday,March
2026-02-18 21:38:38,214.34.209.173,POST,/about.html,200,Botswana,Southern Africa,Cloud Security,Email Campaign,Tablet,U1163,S10163,0,0,0,0,592,5.36,sales3,21,Wednesday,February
2026-01-28 06:47:07,175.69.75.65,POST,/solutions.html,200,Tanzania,East Africa,Data Analytics,Email Campaign,Tablet,U1164,S10164,0,1,0,0,426,8.93,sales1,6,Wednesday,January
2026-03-10 20:22:19,147.94.237.215,POST,/scheduledemo.php,200,Zambia,Southern Africa,AI Assistant,Referral,Mobile,U1165,S10165,1,0,0,1,500,7.83,sales1,20,Tuesday,March
2026-02-22 01:36:55,214.96.108.81,GET,/services.html,200,Zimbabwe,Southern Africa,AI Cybersecurity,Social Media,Tablet,U1166,S10166,0,0,0,0,447,8.64,sales3,1,Sunday,February
2026-03-14 07:31:35,15.255.54.41,POST,/contact.html,200,Kenya,East Africa,Cyber Risk Assessment,Referral,Tablet,U1167,S10167,1,0,1,1,522,10.0,sales3,7,Saturday,March
2026-01-18 23:34:31,204.82.217.5,GET,/jobs.php,200,Namibia,Southern Africa,Data Analytics,Direct,Tablet,U1168,S10168,0,0,0,0,96,6.51,sales1,23,Sunday,January
2026-04-01 04:00:13,187.48.147.86,GET,/scheduledemo.php,304,Tanzania,East Africa,AI Cybersecurity,Email Campaign,Tablet,U1169,S10169,1,1,0,0,514,5.49,sales3,4,Wednesday,April
2026-03-12 13:00:01,120.200.130.112,GET,/jobs.php,200,Zambia,Southern Africa,Threat Monitoring,Direct,Tablet,U1170,S10170,0,0,0,0,460,5.22,sales3,13,Thursday,March
2026-03-21 16:16:52,157.167.214.22,POST,/contact.html,404,Kenya,East Africa,Cyber Risk Assessment,Referral,Desktop,U1171,S10171,1,1,0,0,435,5.37,sales2,16,Saturday,March
2026-04-16 02:41:54,93.132.159.142,GET,/about.html,200,Botswana,Southern Africa,Digital Transformation,Referral,Mobile,U1172,S10172,0,1,0,0,507,6.85,sales3,2,Thursday,April
2026-04-19 13:41:50,42.201.174.2,POST,/prototype.php,200,Kenya,East Africa,Cyber Risk Assessment,Direct,Tablet,U1173,S10173,0,1,1,1,255,7.68,sales1,13,Sunday,April
2026-04-29 02:43:59,135.112.132.228,GET,/jobs.php,200,Zambia,Southern Africa,AI Assistant,Direct,Desktop,U1174,S10174,0,1,0,1,36,7.55,sales2,2,Wednesday,April
2026-01-21 18:15:36,91.31.131.135,GET,/jobs.php,200,Mozambique,Southern Africa,Threat Monitoring,Referral,Tablet,U1175,S10175,0,0,0,1,100,8.65,sales1,18,Wednesday,January
2026-02-13 19:49:39,182.188.225.45,POST,/scheduledemo.php,200,Mozambique,Southern Africa,AI Cybersecurity,Social Media,Mobile,U1176,S10176,1,0,1,1,253,7.03,sales2,19,Friday,February
2026-01-24 21:37:42,20.87.193.20,GET,/about.html,404,Mozambique,Southern Africa,Cyber Risk Assessment,Email Campaign,Mobile,U1177,S10177,0,0,0,1,95,9.91,sales1,21,Saturday,January
2026-02-19 10:23:06,65.102.82.115,POST,/index.html,304,South Africa,Southern Africa,Threat Monitoring,Referral,Mobile,U1178,S10178,0,0,0,1,124,6.47,sales2,10,Thursday,February
2026-03-13 16:26:06,154.224.208.104,POST,/about.html,200,Botswana,Southern Africa,Threat Monitoring,Email Campaign,Desktop,U1179,S10179,1,0,0,1,352,10.0,sales3,16,Friday,March
2026-04-10 02:46:57,81.146.78.70,POST,/prototype.php,200,Zimbabwe,Southern Africa,AI Assistant,Search,Tablet,U1180,S10180,0,0,0,0,193,8.25,sales2,2,Friday,April
2026-01-09 05:27:17,190.88.136.56,POST,/contact.html,200,Mozambique,Southern Africa,Digital Transformation,Direct,Mobile,U1181,S10181,1,1,1,0,272,5.29,sales2,5,Friday,January
2026-01-18 09:00:25,186.81.47.39,POST,/prototype.php,200,Kenya,East Africa,Digital Transformation,Social Media,Mobile,U1182,S10182,0,0,0,0,460,4.86,sales2,9,Sunday,January
2026-01-23 12:20:18,108.77.77.62,GET,/prototype.php,304,Tanzania,East Africa,Cyber Risk Assessment,Search,Mobile,U1183,S10183,1,0,0,1,307,7.96,sales2,12,Friday,January
2026-03-11 05:43:49,60.254.111.137,GET,/aiassistant.php,404,Botswana,Southern Africa,Data Analytics,Search,Mobile,U1184,S10184,1,1,1,1,90,6.55,sales2,5,Wednesday,March
2026-02-08 07:16:42,115.73.0.188,POST,/event.php,304,Namibia,Southern Africa,Cyber Risk Assessment,Referral,Desktop,U1185,S10185,1,1,1,1,510,8.43,sales2,7,Sunday,February
2026-01-05 11:44:57,43.77.98.177,POST,/about.html,200,South Africa,Southern Africa,Cyber Risk Assessment,Search,Tablet,U1186,S10186,0,1,1,0,383,7.95,sales3,11,Monday,January
2026-04-12 13:06:00,60.57.28.102,POST,/contact.html,404,South Africa,Southern Africa,Cloud Security,Email Campaign,Tablet,U1187,S10187,0,0,0,1,591,6.85,sales3,13,Sunday,April
2026-03-17 22:32:09,168.1.94.53,POST,/index.html,200,Kenya,East Africa,Digital Transformation,Direct,Mobile,U1188,S10188,0,1,0,0,107,5.31,sales2,22,Tuesday,March
2026-02-28 06:33:30,111.115.140.23,GET,/aiassistant.php,404,Kenya,East Africa,AI Cybersecurity,Referral,Tablet,U1189,S10189,0,0,1,0,483,3.97,sales3,6,Saturday,February
2026-01-15 00:54:21,188.207.206.53,POST,/services.html,200,South Africa,Southern Africa,Data Analytics,Search,Tablet,U1190,S10190,0,0,1,1,585,6.11,sales1,0,Thursday,January
2026-04-13 12:40:11,103.242.25.84,POST,/event.php,200,Namibia,Southern Africa,Digital Transformation,Direct,Tablet,U1191,S10191,1,1,1,1,222,8.71,sales3,12,Monday,April
2026-01-01 22:13:13,90.15.101.134,POST,/about.html,404,Zambia,Southern Africa,AI Assistant,Direct,Tablet,U1192,S10192,0,0,0,0,394,7.43,sales1,22,Thursday,January
2026-04-21 15:33:40,200.37.18.46,POST,/prototype.php,304,Kenya,East Africa,Digital Transformation,Email Campaign,Mobile,U1193,S10193,0,0,0,0,136,4.51,sales3,15,Tuesday,April
2026-03-17 02:43:08,105.9.126.56,GET,/about.html,304,Kenya,East Africa,Cloud Security,Social Media,Desktop,U1194,S10194,0,1,0,1,402,7.35,sales1,2,Tuesday,March
2026-02-19 13:11:31,193.176.248.76,POST,/jobs.php,200,Namibia,Southern Africa,Cloud Security,Referral,Mobile,U1195,S10195,0,0,1,0,211,7.77,sales1,13,Thursday,February
2026-03-04 04:12:52,17.250.80.150,GET,/jobs.php,200,Mozambique,Southern Africa,AI Assistant,Referral,Mobile,U1196,S10196,1,1,0,1,523,5.23,sales3,4,Wednesday,March
2026-03-14 00:50:48,26.149.19.102,GET,/contact.html,304,Zimbabwe,Southern Africa,AI Cybersecurity,Social Media,Desktop,U1197,S10197,0,0,1,1,315,7.31,sales3,0,Saturday,March
2026-01-15 08:49:34,28.63.24.117,POST,/jobs.php,200,Kenya,East Africa,Cyber Risk Assessment,Direct,Tablet,U1198,S10198,0,0,0,0,579,7.12,sales2,8,Thursday,January
2026-02-27 08:22:55,212.156.224.53,GET,/aiassistant.php,200,South Africa,Southern Africa,Cyber Risk Assessment,Direct,Desktop,U1199,S10199,1,0,1,0,379,4.71,sales1,8,Friday,February
2026-04-14 01:36:22,75.62.160.172,GET,/prototype.php,200,Zambia,Southern Africa,AI Assistant,Search,Mobile,U1200,S10200,0,1,0,0,319,7.72,sales3,1,Tuesday,April
2026-04-28 01:17:55,97.159.219.124,POST,/services.html,404,Namibia,Southern Africa,Cloud Security,Search,Tablet,U1201,S10201,1,0,0,1,273,8.12,sales2,1,Tuesday,April
2026-02-23 12:28:04,92.95.131.18,GET,/event.php,404,South Africa,Southern Africa,AI Assistant,Social Media,Tablet,U1202,S10202,1,1,0,1,485,9.17,sales2,12,Monday,February
2026-01-12 23:29:40,196.243.229.189,POST,/about.html,200,Kenya,East Africa,Cyber Risk Assessment,Email Campaign,Mobile,U1203,S10203,0,0,0,0,459,9.11,sales1,23,Monday,January
2026-03-12 18:08:36,90.156.132.74,POST,/scheduledemo.php,200,Tanzania,East Africa,Data Analytics,Direct,Desktop,U1204,S10204,1,0,0,0,490,4.24,sales1,18,Thursday,March
2026-01-01 13:12:44,176.48.241.113,GET,/contact.html,200,Namibia,Southern Africa,Cloud Security,Social Media,Desktop,U1205,S10205,0,0,0,0,389,5.12,sales3,13,Thursday,January
2026-03-22 09:46:44,160.29.214.159,GET,/event.php,304,Zimbabwe,Southern Africa,Data Analytics,Direct,Tablet,U1206,S10206,0,1,0,0,21,8.03,sales1,9,Sunday,March
2026-01-29 16:43:28,18.199.233.229,POST,/index.html,200,Botswana,Southern Africa,Data Analytics,Social Media,Desktop,U1207,S10207,1,0,0,1,155,8.03,sales2,16,Thursday,January
2026-04-04 03:06:20,143.18.154.130,GET,/contact.html,200,Kenya,East Africa,Cloud Security,Referral,Desktop,U1208,S10208,0,1,1,0,166,8.03,sales3,3,Saturday,April
2026-02-14 23:13:40,217.228.175.15,POST,/event.php,200,Namibia,Southern Africa,AI Assistant,Referral,Desktop,U1209,S10209,0,1,0,1,122,10.0,sales1,23,Saturday,February
2026-02-10 04:15:17,67.122.169.3,GET,/solutions.html,404,South Africa,Southern Africa,AI Assistant,Email Campaign,Tablet,U1210,S10210,0,1,0,0,311,8.14,sales3,4,Tuesday,February
2026-02-20 09:41:03,12.135.179.71,GET,/aiassistant.php,200,Zimbabwe,Southern Africa,Digital Transformation,Direct,Desktop,U1211,S10211,0,0,1,0,92,9.27,sales2,9,Friday,February
2026-04-21 18:26:23,157.251.180.181,GET,/aiassistant.php,200,Namibia,Southern Africa,Cyber Risk Assessment,Direct,Desktop,U1212,S10212,0,0,1,0,89,8.91,sales3,18,Tuesday,April
2026-04-12 12:32:18,172.89.108.170,POST,/event.php,200,Mozambique,Southern Africa,Data Analytics,Referral,Desktop,U1213,S10213,0,1,0,0,569,8.3,sales3,12,Sunday,April
2026-03-07 06:51:09,163.238.25.65,GET,/event.php,200,Kenya,East Africa,AI Assistant,Direct,Mobile,U1214,S10214,0,1,0,0,467,6.37,sales3,6,Saturday,March
2026-01-15 14:39:38,119.220.21.169,POST,/contact.html,200,Botswana,Southern Africa,Data Analytics,Search,Desktop,U1215,S10215,0,0,0,0,160,8.52,sales1,14,Thursday,January
2026-02-17 04:47:49,112.76.44.242,POST,/about.html,200,Zambia,Southern Africa,Cyber Risk Assessment,Direct,Mobile,U1216,S10216,0,0,1,0,298,5.45,sales2,4,Tuesday,February
2026-03-07 11:03:31,47.170.57.207,GET,/scheduledemo.php,200,Namibia,Southern Africa,Cloud Security,Social Media,Desktop,U1217,S10217,1,0,1,0,138,6.53,sales3,11,Saturday,March
2026-02-01 01:30:23,180.152.73.168,POST,/services.html,200,Mozambique,Southern Africa,Cloud Security,Direct,Tablet,U1218,S10218,0,0,0,1,449,6.03,sales3,1,Sunday,February
2026-04-16 02:36:23,94.218.177.43,POST,/jobs.php,200,South Africa,Southern Africa,Data Analytics,Direct,Desktop,U1219,S10219,0,0,0,1,548,7.16,sales1,2,Thursday,April
2026-02-11 02:35:29,78.254.203.108,POST,/scheduledemo.php,200,Botswana,Southern Africa,Cloud Security,Social Media,Tablet,U1220,S10220,1,0,0,1,268,10.0,sales2,2,Wednesday,February
2026-04-04 17:48:50,101.226.217.128,POST,/services.html,200,Zimbabwe,Southern Africa,AI Cybersecurity,Referral,Desktop,U1221,S10221,0,1,1,0,574,3.27,sales1,17,Saturday,April
2026-04-08 21:24:54,180.163.131.91,GET,/about.html,200,Zambia,Southern Africa,Cloud Security,Email Campaign,Desktop,U1222,S10222,0,0,1,0,523,8.37,sales2,21,Wednesday,April
2026-04-28 07:57:54,193.197.206.188,GET,/scheduledemo.php,304,Mozambique,Southern Africa,Digital Transformation,Direct,Tablet,U1223,S10223,1,0,1,1,537,3.77,sales1,7,Tuesday,April
2026-03-14 01:27:42,23.73.83.158,GET,/solutions.html,200,Namibia,Southern Africa,Threat Monitoring,Social Media,Mobile,U1224,S10224,0,0,0,0,354,6.06,sales2,1,Saturday,March
2026-01-18 18:06:09,148.244.110.44,POST,/services.html,200,South Africa,Southern Africa,Digital Transformation,Referral,Mobile,U1225,S10225,0,0,0,0,143,9.18,sales2,18,Sunday,January
2026-04-20 03:05:10,34.218.203.249,POST,/prototype.php,200,Zambia,Southern Africa,AI Cybersecurity,Search,Mobile,U1226,S10226,0,0,0,0,113,7.13,sales1,3,Monday,April
2026-04-15 05:01:25,23.17.41.83,GET,/jobs.php,200,Tanzania,East Africa,Data Analytics,Email Campaign,Desktop,U1227,S10227,0,0,0,0,493,4.84,sales1,5,Wednesday,April
2026-01-17 06:52:25,152.198.234.250,GET,/about.html,200,Kenya,East Africa,AI Assistant,Email Campaign,Mobile,U1228,S10228,0,0,1,1,42,5.57,sales1,6,Saturday,January
2026-04-26 10:07:02,150.55.31.78,POST,/index.html,200,Tanzania,East Africa,Cloud Security,Email Campaign,Mobile,U1229,S10229,1,0,0,1,424,8.36,sales3,10,Sunday,April
2026-02-15 06:58:11,100.153.64.195,GET,/contact.html,200,Zambia,Southern Africa,Digital Transformation,Search,Desktop,U1230,S10230,0,0,0,1,271,5.54,sales3,6,Sunday,February
2026-02-05 12:08:26,149.7.3.197,POST,/jobs.php,304,Zimbabwe,Southern Africa,Cloud Security,Email Campaign,Desktop,U1231,S10231,1,1,0,1,387,7.43,sales2,12,Thursday,February
2026-03-06 10:24:17,26.252.60.154,GET,/index.html,200,Namibia,Southern Africa,Threat Monitoring,Email Campaign,Desktop,U1232,S10232,0,0,1,0,307,7.09,sales1,10,Friday,March
2026-01-13 07:42:15,202.8.96.240,POST,/jobs.php,404,Zambia,Southern Africa,Cyber Risk Assessment,Direct,Desktop,U1233,S10233,0,0,0,0,417,5.7,sales3,7,Tuesday,January
2026-03-31 11:58:37,195.85.75.47,POST,/scheduledemo.php,200,Botswana,Southern Africa,AI Assistant,Email Campaign,Desktop,U1234,S10234,1,0,1,1,212,10.0,sales3,11,Tuesday,March
2026-03-04 01:05:03,65.223.150.117,POST,/prototype.php,404,Zimbabwe,Southern Africa,Cloud Security,Direct,Tablet,U1235,S10235,0,1,0,0,20,8.27,sales2,1,Wednesday,March
2026-01-23 10:03:01,149.74.230.192,GET,/prototype.php,200,Namibia,Southern Africa,Data Analytics,Search,Desktop,U1236,S10236,0,0,1,1,393,2.95,sales3,10,Friday,January
2026-02-08 10:08:10,220.214.142.214,POST,/aiassistant.php,200,Mozambique,Southern Africa,Data Analytics,Social Media,Desktop,U1237,S10237,0,0,1,0,595,7.37,sales3,10,Sunday,February
2026-04-04 22:18:08,92.33.127.252,GET,/index.html,200,Namibia,Southern Africa,Data Analytics,Email Campaign,Mobile,U1238,S10238,0,1,0,0,53,5.68,sales3,22,Saturday,April
2026-01-19 10:47:04,153.223.164.233,POST,/scheduledemo.php,200,Zimbabwe,Southern Africa,Threat Monitoring,Search,Tablet,U1239,S10239,1,0,0,1,363,8.7,sales1,10,Monday,January
2026-02-01 22:04:22,78.9.189.214,POST,/about.html,200,Zambia,Southern Africa,Data Analytics,Direct,Desktop,U1240,S10240,1,0,0,1,468,5.41,sales2,22,Sunday,February
2026-03-11 12:06:53,190.141.221.53,POST,/prototype.php,200,Tanzania,East Africa,Data Analytics,Search,Desktop,U1241,S10241,0,0,0,0,95,6.77,sales2,12,Wednesday,March
2026-01-10 10:10:56,106.35.109.233,POST,/services.html,404,Mozambique,Southern Africa,Data Analytics,Direct,Tablet,U1242,S10242,1,1,0,1,366,8.01,sales1,10,Saturday,January
2026-01-22 19:56:27,156.16.168.58,GET,/index.html,200,Namibia,Southern Africa,AI Cybersecurity,Social Media,Desktop,U1243,S10243,0,1,0,0,439,8.73,sales1,19,Thursday,January
2026-01-07 12:36:35,150.67.65.152,GET,/services.html,200,Tanzania,East Africa,AI Cybersecurity,Social Media,Desktop,U1244,S10244,0,1,1,1,109,4.6,sales2,12,Wednesday,January
2026-01-04 06:10:40,22.207.77.217,POST,/about.html,200,Zambia,Southern Africa,Digital Transformation,Direct,Mobile,U1245,S10245,1,1,0,0,502,6.33,sales2,6,Sunday,January
2026-02-17 12:23:11,31.248.66.4,GET,/index.html,200,Tanzania,East Africa,Threat Monitoring,Referral,Mobile,U1246,S10246,0,1,0,0,251,6.05,sales2,12,Tuesday,February
2026-03-27 11:51:34,41.6.124.240,GET,/prototype.php,200,Mozambique,Southern Africa,Cloud Security,Email Campaign,Desktop,U1247,S10247,1,1,1,1,555,5.69,sales2,11,Friday,March
2026-02-08 02:25:57,62.29.125.253,GET,/jobs.php,200,Botswana,Southern Africa,AI Assistant,Email Campaign,Tablet,U1248,S10248,0,0,0,0,170,10.0,sales3,2,Sunday,February
2026-01-17 01:27:05,142.80.202.58,POST,/solutions.html,200,Mozambique,Southern Africa,Cyber Risk Assessment,Search,Tablet,U1249,S10249,0,0,0,1,347,7.81,sales2,1,Saturday,January
2026-03-08 14:58:55,140.119.198.90,GET,/prototype.php,304,Botswana,Southern Africa,AI Assistant,Email Campaign,Mobile,U1250,S10250,0,0,1,0,444,4.48,sales1,14,Sunday,March
2026-04-10 03:50:18,38.177.212.121,POST,/event.php,200,Kenya,East Africa,Threat Monitoring,Referral,Tablet,U1251,S10251,0,1,0,0,504,8.84,sales2,3,Friday,April
2026-03-21 19:43:44,86.206.120.152,GET,/index.html,200,Mozambique,Southern Africa,Digital Transformation,Social Media,Tablet,U1252,S10252,1,0,0,1,70,10.0,sales1,19,Saturday,March
2026-04-15 09:19:17,28.12.223.146,GET,/about.html,200,Tanzania,East Africa,Cyber Risk Assessment,Search,Desktop,U1253,S10253,0,0,1,1,473,9.06,sales2,9,Wednesday,April
2026-02-26 06:58:52,83.239.27.7,POST,/aiassistant.php,200,Mozambique,Southern Africa,Cyber Risk Assessment,Email Campaign,Mobile,U1254,S10254,0,0,1,0,547,3.96,sales1,6,Thursday,February
2026-04-10 16:56:36,82.235.81.112,POST,/services.html,200,Botswana,Southern Africa,Cloud Security,Search,Desktop,U1255,S10255,1,0,0,0,53,6.03,sales1,16,Friday,April
2026-04-16 14:32:25,220.122.139.114,POST,/index.html,200,South Africa,Southern Africa,Cloud Security,Social Media,Mobile,U1256,S10256,0,0,1,0,476,9.53,sales3,14,Thursday,April
2026-04-18 08:47:53,138.132.53.190,POST,/contact.html,404,South Africa,Southern Africa,AI Cybersecurity,Referral,Desktop,U1257,S10257,0,1,0,0,239,5.58,sales1,8,Saturday,April
2026-02-22 16:01:55,150.149.170.234,POST,/aiassistant.php,200,Botswana,Southern Africa,Cloud Security,Search,Tablet,U1258,S10258,0,1,1,0,249,7.89,sales1,16,Sunday,February
2026-04-25 12:54:22,152.143.62.66,GET,/contact.html,304,Tanzania,East Africa,Cloud Security,Referral,Mobile,U1259,S10259,1,1,0,1,553,8.55,sales3,12,Saturday,April
2026-03-26 11:35:41,78.95.72.10,POST,/contact.html,404,Zambia,Southern Africa,Data Analytics,Direct,Mobile,U1260,S10260,0,1,0,0,364,5.15,sales1,11,Thursday,March
2026-04-02 20:19:12,130.111.2.23,POST,/jobs.php,200,Namibia,Southern Africa,Cyber Risk Assessment,Search,Desktop,U1261,S10261,0,1,0,0,433,6.88,sales3,20,Thursday,April
